Date,Type,Price,Landsize,BuildingArea,Rooms,Bathroom,Car,YearBuilt,Distance,Regionname,Propertycount
14/10/2017,t,1360000,NA,31,3,2,2,NA,11.4,Southern Metropolitan,3578
14/10/2017,h,520000,NA,NA,3,2,2,NA,47.3,Eastern Victoria,17384
14/10/2017,h,493000,648,166,3,2,2,2004,47.3,Eastern Victoria,17384
14/10/2017,h,1775000,791,NA,3,3,4,NA,21.5,South-Eastern Metropolitan,5087
14/10/2017,u,740000,NA,NA,2,NA,NA,NA,21.5,South-Eastern Metropolitan,5087
14/10/2017,h,NA,591,NA,3,1,2,NA,21.5,South-Eastern Metropolitan,5087
14/10/2017,u,512000,NA,NA,2,NA,NA,NA,21.5,South-Eastern Metropolitan,5087
14/10/2017,h,1620000,NA,NA,4,NA,NA,NA,1.8,Northern Metropolitan,2309
14/10/2017,u,650000,NA,NA,2,NA,NA,NA,1.8,Northern Metropolitan,2309
14/10/2017,t,800000,655,NA,3,2,2,NA,8.5,Northern Metropolitan,7485
14/10/2017,t,710000,1021,150,3,2,2,2003,8.5,Northern Metropolitan,7485
14/10/2017,t,686000,NA,NA,2,NA,NA,NA,8.5,Northern Metropolitan,7485
14/10/2017,h,1215000,NA,NA,3,2,2,NA,8.5,Northern Metropolitan,7485
14/10/2017,u,617500,NA,NA,2,NA,NA,NA,8.5,Northern Metropolitan,7485
14/10/2017,h,780000,568,NA,4,1,3,NA,8.5,Northern Metropolitan,7485
14/10/2017,h,631000,NA,125,4,2,2,2010,14.7,Western Metropolitan,15542
14/10/2017,h,NA,374,NA,5,3,2,NA,14.7,Western Metropolitan,15542
14/10/2017,h,711500,663,206,4,2,2,2010,14.7,Western Metropolitan,15542
14/10/2017,h,800000,700,232,4,3,2,2004,14.7,Western Metropolitan,15542
14/10/2017,h,622000,NA,NA,4,2,2,NA,14.7,Western Metropolitan,15542
14/10/2017,h,2926000,421,194,4,3,1,2015,3.5,Southern Metropolitan,8648
14/10/2017,h,1231000,134,0,2,1,NA,1890,3.5,Southern Metropolitan,8648
14/10/2017,h,548000,NA,NA,2,NA,NA,NA,3.5,Southern Metropolitan,8648
14/10/2017,h,2160000,391,194,4,2,3,2000,3.5,Southern Metropolitan,8648
14/10/2017,t,1190000,NA,NA,2,2,2,NA,3.5,Southern Metropolitan,8648
14/10/2017,u,480000,NA,NA,1,NA,NA,NA,4.6,Southern Metropolitan,7717
14/10/2017,u,NA,NA,NA,2,NA,NA,NA,4.6,Southern Metropolitan,7717
14/10/2017,u,540000,NA,NA,2,NA,NA,NA,4.6,Southern Metropolitan,7717
14/10/2017,u,673000,NA,74,2,1,1,1970,4.6,Southern Metropolitan,7717
14/10/2017,h,3250000,NA,200,3,2,2,1880,4.6,Southern Metropolitan,7717
14/10/2017,h,NA,NA,NA,3,1,1,NA,4.6,Southern Metropolitan,7717
14/10/2017,u,708000,NA,NA,2,NA,NA,NA,8.4,Northern Metropolitan,14577
14/10/2017,t,695000,NA,NA,2,NA,NA,NA,8.4,Northern Metropolitan,14577
14/10/2017,h,850000,455,100,3,1,2,1930,8.4,Northern Metropolitan,14577
14/10/2017,t,895000,NA,NA,3,NA,NA,NA,8.4,Northern Metropolitan,14577
14/10/2017,h,NA,NA,NA,2,NA,NA,NA,8.4,Northern Metropolitan,14577
14/10/2017,u,541000,NA,NA,2,NA,NA,NA,8.4,Northern Metropolitan,14577
14/10/2017,h,678250,NA,NA,2,NA,NA,NA,8.4,Northern Metropolitan,14577
14/10/2017,h,480000,NA,NA,2,NA,NA,NA,12,Northern Metropolitan,21650
14/10/2017,h,725000,289,120,4,2,2,2014,12,Northern Metropolitan,21650
14/10/2017,t,NA,NA,NA,2,NA,NA,NA,12,Northern Metropolitan,21650
14/10/2017,h,750000,644,NA,3,1,1,NA,12,Northern Metropolitan,21650
14/10/2017,h,921000,NA,133,3,2,4,1960,12,Northern Metropolitan,21650
14/10/2017,h,715000,NA,NA,3,1,2,NA,12,Northern Metropolitan,21650
14/10/2017,u,460000,NA,NA,2,NA,NA,NA,12,Northern Metropolitan,21650
14/10/2017,h,681000,NA,NA,2,NA,NA,NA,12,Northern Metropolitan,21650
14/10/2017,t,610000,NA,111,2,1,1,2016,12,Northern Metropolitan,21650
14/10/2017,h,960000,926,NA,4,3,4,NA,12,Northern Metropolitan,21650
14/10/2017,h,930000,750,NA,3,1,1,NA,12,Northern Metropolitan,21650
14/10/2017,u,565000,NA,NA,2,NA,NA,NA,12,Northern Metropolitan,21650
14/10/2017,h,1750000,351,162,4,2,2,1890,2.4,Northern Metropolitan,14949
14/10/2017,u,736000,NA,NA,2,NA,NA,NA,2.4,Northern Metropolitan,14949
14/10/2017,u,815500,NA,NA,2,NA,NA,NA,2.4,Northern Metropolitan,14949
14/10/2017,h,1270000,170,NA,2,1,NA,NA,2.4,Northern Metropolitan,14949
14/10/2017,t,1635000,NA,NA,3,2,1,NA,2.4,Northern Metropolitan,14949
14/10/2017,u,900000,NA,NA,2,NA,NA,NA,2.4,Northern Metropolitan,14949
14/10/2017,h,1625000,NA,NA,2,NA,NA,NA,2.4,Northern Metropolitan,14949
14/10/2017,h,1100000,190,156,3,2,0,1900,2.4,Northern Metropolitan,14949
14/10/2017,h,1525000,NA,154,3,2,2,2007,2.4,Northern Metropolitan,14949
14/10/2017,u,NA,NA,NA,1,NA,NA,NA,2.4,Northern Metropolitan,14949
14/10/2017,h,NA,187,NA,3,1,NA,NA,2.4,Northern Metropolitan,14949
14/10/2017,u,550000,NA,NA,2,NA,NA,NA,19.9,Eastern Metropolitan,7785
14/10/2017,h,NA,784,159,4,1,2,1970,19.9,Eastern Metropolitan,7785
14/10/2017,h,852000,535,NA,3,1,1,NA,19.9,Eastern Metropolitan,7785
14/10/2017,h,NA,681,NA,3,2,2,NA,19.9,Eastern Metropolitan,7785
14/10/2017,h,958000,656,NA,4,2,2,NA,19.9,Eastern Metropolitan,7785
14/10/2017,h,1306000,NA,202,5,2,4,1985,19.9,Eastern Metropolitan,3619
14/10/2017,h,620000,NA,NA,4,NA,NA,NA,23.8,Western Metropolitan,538
14/10/2017,h,950000,580,NA,3,2,2,NA,8.9,Eastern Metropolitan,3540
14/10/2017,t,1206000,NA,NA,3,NA,NA,NA,8.9,Eastern Metropolitan,3540
14/10/2017,h,1120000,NA,NA,4,2,1,NA,8.9,Eastern Metropolitan,3540
14/10/2017,h,865000,505,150,4,2,2,1994,23.5,South-Eastern Metropolitan,11667
14/10/2017,h,566000,NA,NA,4,2,2,2000,20.6,Northern Metropolitan,5833
14/10/2017,h,675000,517,318,5,3,2,1998,20.6,Northern Metropolitan,5833
14/10/2017,h,610000,487,NA,3,2,2,1998,20.6,Northern Metropolitan,5833
14/10/2017,h,NA,NA,NA,4,2,2,NA,20.6,Northern Metropolitan,5833
14/10/2017,h,797500,NA,NA,6,4,2,NA,20.6,Northern Metropolitan,5833
14/10/2017,h,890000,767,210,4,2,2,1970,35.4,South-Eastern Metropolitan,8077
14/10/2017,u,NA,NA,NA,3,2,2,NA,35.4,South-Eastern Metropolitan,8077
14/10/2017,h,NA,NA,NA,2,1,2,NA,5.1,Western Metropolitan,2417
14/10/2017,h,NA,446,141,4,1,2,1915,6.2,Western Metropolitan,984
14/10/2017,h,1800000,NA,NA,3,1,NA,NA,1.9,Southern Metropolitan,5943
14/10/2017,h,1805000,191,NA,3,2,NA,NA,1.9,Southern Metropolitan,5943
14/10/2017,u,NA,NA,NA,3,NA,NA,NA,1.9,Southern Metropolitan,5943
14/10/2017,t,1380000,NA,NA,3,2,1,2000,1.9,Southern Metropolitan,5943
14/10/2017,h,825000,NA,330,5,3,4,2003,20.5,Northern Metropolitan,7969
14/10/2017,h,666000,575,NA,4,2,2,NA,20.5,Northern Metropolitan,7969
14/10/2017,h,710000,588,175,4,2,2,2002,20.5,Northern Metropolitan,7969
14/10/2017,h,NA,604,262,4,2,2,2014,20.5,Northern Metropolitan,7969
14/10/2017,h,520000,552,147,3,2,2,2010,20.5,Northern Metropolitan,7969
14/10/2017,u,888000,NA,NA,2,NA,NA,NA,2.7,Southern Metropolitan,14887
14/10/2017,h,NA,161,92,2,1,0,1900,2.7,Southern Metropolitan,14887
14/10/2017,u,476000,NA,NA,3,NA,NA,NA,14,Western Metropolitan,14042
14/10/2017,h,715000,NA,NA,4,1,2,NA,14,Western Metropolitan,14042
14/10/2017,h,NA,NA,NA,3,1,2,NA,14,Western Metropolitan,14042
14/10/2017,h,675000,NA,NA,3,1,2,NA,14,Western Metropolitan,14042
14/10/2017,h,438000,NA,NA,2,NA,NA,NA,14,Western Metropolitan,14042
14/10/2017,h,530000,NA,NA,3,1,2,NA,14,Western Metropolitan,14042
14/10/2017,u,423000,NA,NA,2,NA,NA,NA,14,Western Metropolitan,14042
14/10/2017,h,669000,NA,NA,3,1,2,NA,14,Western Metropolitan,14042
14/10/2017,h,910000,778,NA,4,2,2,1985,16.1,Eastern Metropolitan,915
14/10/2017,u,680000,NA,NA,2,NA,NA,NA,5,Southern Metropolitan,13240
14/10/2017,u,NA,NA,NA,2,NA,NA,NA,5,Southern Metropolitan,13240
14/10/2017,u,NA,NA,36,2,1,NA,1960,5,Southern Metropolitan,13240
14/10/2017,h,2200000,NA,138,4,1,NA,1890,5,Southern Metropolitan,13240
14/10/2017,h,1100000,165,87,2,1,NA,1915,5,Southern Metropolitan,13240
14/10/2017,u,750000,NA,NA,3,NA,NA,NA,8.2,Western Metropolitan,3284
14/10/2017,h,1310000,738,174,4,2,1,1960,8.2,Western Metropolitan,3284
14/10/2017,h,1310000,696,131,4,2,2,1980,8.2,Western Metropolitan,3284
14/10/2017,h,1380000,NA,NA,3,1,2,NA,8.2,Western Metropolitan,3284
14/10/2017,h,1485000,NA,192,3,2,0,1935,8.2,Western Metropolitan,3284
14/10/2017,h,470000,NA,NA,3,NA,NA,NA,31.7,Western Metropolitan,14092
14/10/2017,h,555000,739,NA,3,2,NA,2000,31.7,Western Metropolitan,14092
14/10/2017,h,480000,NA,NA,3,2,3,NA,31.7,Western Metropolitan,14092
14/10/2017,h,650000,NA,NA,3,2,4,NA,31.7,Western Metropolitan,14092
14/10/2017,u,764000,NA,129,3,2,1,2014,10.5,Western Metropolitan,3755
14/10/2017,h,750000,561,114,5,3,3,1960,10.5,Western Metropolitan,4217
14/10/2017,h,555000,NA,NA,3,NA,NA,NA,10.5,Western Metropolitan,4217
14/10/2017,u,385000,NA,92,2,2,2,2009,10.5,Western Metropolitan,6763
14/10/2017,h,590000,613,110,3,1,0,1970,10.5,Western Metropolitan,6763
14/10/2017,h,765000,664,133,3,1,2,1970,10.5,Western Metropolitan,6763
14/10/2017,t,NA,398,183,4,2,2,2013,10.2,Southern Metropolitan,5457
14/10/2017,u,695000,NA,NA,2,NA,NA,NA,10.2,Southern Metropolitan,5457
14/10/2017,t,1280000,NA,NA,3,NA,NA,NA,10.2,Southern Metropolitan,5457
14/10/2017,t,1105000,NA,NA,4,NA,NA,NA,10.2,Southern Metropolitan,5457
14/10/2017,u,824000,NA,NA,3,NA,NA,NA,10.2,Southern Metropolitan,5457
14/10/2017,h,535000,448,115,3,2,2,NA,18.4,Western Metropolitan,10160
14/10/2017,h,621000,NA,228,4,2,2,2008,18.4,Western Metropolitan,10160
14/10/2017,h,746000,NA,NA,3,2,2,NA,15.5,Western Metropolitan,5336
14/10/2017,h,780000,997,297,4,2,2,2000,15.5,Western Metropolitan,5336
14/10/2017,h,1450000,670,NA,4,3,2,NA,15.5,Eastern Metropolitan,6202
14/10/2017,h,1350000,NA,NA,5,NA,NA,NA,15.5,Eastern Metropolitan,6202
14/10/2017,u,NA,NA,103,2,1,1,1987,15.5,Eastern Metropolitan,6202
14/10/2017,h,1100000,NA,NA,4,NA,NA,NA,12.4,Eastern Metropolitan,5420
14/10/2017,h,1350000,840,NA,4,2,2,NA,12.4,Eastern Metropolitan,5420
14/10/2017,h,850000,666,97,3,2,2,1975,15.3,Northern Metropolitan,7955
14/10/2017,h,720000,706,135,3,1,4,1960,15.3,Northern Metropolitan,7955
14/10/2017,h,750000,527,NA,4,2,2,NA,15.3,Northern Metropolitan,7955
14/10/2017,h,655000,682,NA,3,2,3,1975,15.3,Northern Metropolitan,7955
14/10/2017,h,NA,NA,122,3,1,2,1950,7,Northern Metropolitan,8870
14/10/2017,h,1370000,353,110,3,1,1,1920,7,Northern Metropolitan,8870
14/10/2017,u,377000,NA,NA,1,NA,NA,NA,7,Northern Metropolitan,8870
14/10/2017,u,669000,NA,NA,2,NA,NA,NA,7,Northern Metropolitan,8870
14/10/2017,t,885000,NA,NA,2,2,1,NA,7,Northern Metropolitan,8870
14/10/2017,h,1105000,256,97,2,2,1,NA,7,Northern Metropolitan,8870
14/10/2017,t,750000,NA,NA,2,2,1,NA,7,Northern Metropolitan,8870
14/10/2017,t,750000,NA,NA,2,2,2,NA,7,Northern Metropolitan,8870
14/10/2017,u,692000,NA,NA,2,NA,NA,NA,4.1,Southern Metropolitan,7217
14/10/2017,h,NA,NA,NA,4,2,1,NA,4.1,Southern Metropolitan,7217
14/10/2017,u,940000,NA,NA,3,NA,NA,NA,4.1,Southern Metropolitan,7217
14/10/2017,u,902000,NA,NA,3,NA,NA,NA,4.1,Southern Metropolitan,7217
14/10/2017,h,735000,634,191,4,2,2,1981,12.9,Western Metropolitan,3296
14/10/2017,h,650000,NA,NA,4,NA,NA,NA,12.9,Western Metropolitan,3296
14/10/2017,h,905000,NA,123,3,1,1,1960,17.2,Eastern Metropolitan,4181
14/10/2017,h,1020000,668,NA,4,2,2,NA,17.2,Eastern Metropolitan,4280
14/10/2017,h,1080000,651,NA,4,2,2,NA,8.9,Eastern Metropolitan,2698
14/10/2017,h,1240000,696,155,4,2,1,1960,8.9,Eastern Metropolitan,2698
14/10/2017,h,930000,654,NA,3,1,1,NA,8.9,Eastern Metropolitan,2698
14/10/2017,u,NA,NA,NA,3,NA,NA,NA,14.7,Eastern Metropolitan,5424
14/10/2017,h,1430000,1354,NA,5,3,5,NA,14.7,Eastern Metropolitan,5424
14/10/2017,h,1003000,645,250,4,2,2,1988,14.7,Eastern Metropolitan,5424
14/10/2017,h,1490500,757,NA,4,2,2,NA,14.7,Eastern Metropolitan,5424
14/10/2017,h,945000,767,166,3,2,2,1967,14.7,Eastern Metropolitan,7082
14/10/2017,h,NA,348,205,3,2,2,2011,21.5,South-Eastern Metropolitan,709
14/10/2017,u,545000,NA,NA,2,NA,NA,NA,14.5,Northern Metropolitan,2329
14/10/2017,h,800000,NA,99,3,1,1,1960,14.5,Northern Metropolitan,2329
14/10/2017,h,855000,535,NA,3,1,2,NA,14.5,Northern Metropolitan,2329
14/10/2017,h,468000,447,NA,3,2,2,NA,14.7,Western Metropolitan,16166
14/10/2017,h,506000,NA,126,4,2,2,1992,14.7,Western Metropolitan,16166
14/10/2017,h,NA,689,180,5,2,2,1995,14.7,Western Metropolitan,16166
14/10/2017,h,NA,532,NA,4,2,0,NA,14.7,Western Metropolitan,16166
14/10/2017,h,510000,538,104,3,1,1,1962,14.7,Western Metropolitan,16166
14/10/2017,u,383000,NA,NA,2,NA,NA,NA,6.4,Western Metropolitan,5058
14/10/2017,t,733000,NA,NA,3,NA,NA,NA,6.4,Western Metropolitan,5058
14/10/2017,h,942500,NA,NA,3,1,2,NA,6.4,Western Metropolitan,5058
14/10/2017,h,2371000,214,169,4,2,1,1890,3.1,Northern Metropolitan,2230
14/10/2017,h,892250,914,NA,8,4,4,NA,16.5,Northern Metropolitan,2474
14/10/2017,h,620000,531,129,3,1,2,1980,16.5,Northern Metropolitan,2474
14/10/2017,t,1160000,NA,NA,4,NA,NA,NA,16.7,South-Eastern Metropolitan,7392
14/10/2017,h,1070000,NA,119,3,1,2,1970,16.7,South-Eastern Metropolitan,7392
14/10/2017,h,1170000,704,187,4,2,2,1980,16.7,South-Eastern Metropolitan,7392
14/10/2017,h,1540000,732,210,4,2,2,1980,16.7,South-Eastern Metropolitan,7392
14/10/2017,h,1030000,89030,NA,5,2,2,NA,31.7,Western Metropolitan,83
14/10/2017,h,NA,170,99,3,2,1,1890,6.8,Western Metropolitan,6380
14/10/2017,h,1950000,NA,131,3,1,2,1920,6.8,Western Metropolitan,6380
14/10/2017,h,2350000,462,28,4,2,2,2000,6.8,Western Metropolitan,6380
14/10/2017,h,NA,141,93,2,2,NA,1910,4.6,Southern Metropolitan,4380
14/10/2017,h,1201000,NA,97,2,1,NA,1970,4.6,Southern Metropolitan,4380
14/10/2017,u,NA,NA,NA,1,NA,NA,NA,4.6,Southern Metropolitan,4380
14/10/2017,h,335000,446,NA,4,NA,NA,NA,25.5,Northern Metropolitan,2940
14/10/2017,h,680000,NA,301,4,2,2,2010,27.2,Western Metropolitan,5262
14/10/2017,h,417000,400,NA,3,2,2,NA,27.2,Western Metropolitan,5262
14/10/2017,h,505700,NA,NA,3,2,2,NA,27.2,Western Metropolitan,5262
14/10/2017,h,1700000,NA,236,4,2,2,2011,6.3,Western Metropolitan,6543
14/10/2017,h,960000,NA,NA,3,1,1,NA,6.3,Western Metropolitan,6543
14/10/2017,t,1460000,NA,NA,3,NA,NA,NA,6.3,Western Metropolitan,6543
14/10/2017,h,752500,NA,NA,2,1,2,NA,6.3,Western Metropolitan,6543
14/10/2017,t,980000,NA,NA,3,NA,NA,NA,6.3,Western Metropolitan,6543
14/10/2017,h,1200000,219,151,3,2,1,1900,6.3,Western Metropolitan,6543
14/10/2017,t,790000,186,NA,2,1,0,NA,6.3,Western Metropolitan,6543
21/10/2017,h,1540000,241,NA,3,1,NA,NA,3,Northern Metropolitan,4019
21/10/2017,h,2600000,923,228,4,2,4,1925,7.5,Western Metropolitan,1543
21/10/2017,h,1905000,797,26,4,2,2,1930,7.5,Western Metropolitan,1543
21/10/2017,h,730000,377,111,3,1,1,1970,10.4,Western Metropolitan,3464
21/10/2017,h,880000,613,NA,3,1,1,NA,10.4,Western Metropolitan,3464
21/10/2017,t,641000,NA,NA,2,NA,NA,NA,10.4,Western Metropolitan,3464
21/10/2017,h,886000,314,NA,3,2,1,NA,10.4,Western Metropolitan,3464
21/10/2017,h,926000,614,129,3,1,2,1960,10.4,Western Metropolitan,3464
21/10/2017,h,4110000,425,NA,4,2,1,NA,3,Southern Metropolitan,3280
21/10/2017,h,715000,638,97,3,1,2,1960,10.5,Western Metropolitan,2185
21/10/2017,h,725000,534,NA,3,1,2,NA,10.5,Western Metropolitan,2185
21/10/2017,h,1757000,519,139,4,1,2,1920,5.7,Northern Metropolitan,2211
21/10/2017,h,1175000,NA,NA,3,NA,NA,NA,11,Western Metropolitan,5301
21/10/2017,h,417000,591,141,4,2,2,1988,15.5,Western Metropolitan,7630
21/10/2017,h,600000,484,100,4,1,1,1995,15.5,Western Metropolitan,7630
21/10/2017,h,800000,531,190,4,2,4,1980,15.5,Western Metropolitan,7630
21/10/2017,h,1961000,NA,NA,3,2,1,NA,6.3,Southern Metropolitan,4836
21/10/2017,h,NA,422,NA,3,2,2,NA,6.3,Southern Metropolitan,4836
21/10/2017,t,770000,NA,NA,2,NA,NA,NA,6.3,Southern Metropolitan,4836
21/10/2017,u,515000,NA,NA,2,NA,NA,NA,4.3,Western Metropolitan,6567
21/10/2017,h,842000,226,NA,2,1,0,NA,4.3,Western Metropolitan,6567
21/10/2017,h,1700000,475,184,4,2,1,1900,4.3,Western Metropolitan,6567
21/10/2017,t,675000,NA,NA,3,NA,NA,NA,4.3,Western Metropolitan,6567
21/10/2017,h,NA,652,464,5,3,2,2015,10.2,Southern Metropolitan,3052
21/10/2017,u,690500,NA,NA,2,NA,NA,NA,10.2,Southern Metropolitan,3052
21/10/2017,h,NA,NA,168,4,2,2,1955,10.2,Southern Metropolitan,2894
21/10/2017,t,NA,352,220,3,2,1,2016,21.5,South-Eastern Metropolitan,2824
21/10/2017,h,941000,760,236,4,2,2,1999,16.5,Northern Metropolitan,1130
21/10/2017,h,900000,550,115,3,1,1,1975,9.5,Western Metropolitan,4502
21/10/2017,h,NA,577,166,5,2,3,1985,9.5,Western Metropolitan,4502
21/10/2017,t,NA,765,216,4,3,2,1950,7.9,Southern Metropolitan,5682
21/10/2017,h,3300000,998,220,3,2,2,1955,7.9,Southern Metropolitan,5682
21/10/2017,h,2600000,650,246,4,3,2,1940,7.9,Southern Metropolitan,5682
21/10/2017,h,NA,696,341,5,4,2,1995,7.9,Southern Metropolitan,5682
21/10/2017,u,731000,NA,NA,2,NA,NA,NA,7.9,Southern Metropolitan,5682
21/10/2017,u,776000,NA,NA,2,NA,NA,NA,7.9,Southern Metropolitan,5682
21/10/2017,h,3350000,600,401,5,4,2,2011,7.9,Southern Metropolitan,5682
21/10/2017,h,NA,730,150,3,1,2,1950,7.9,Southern Metropolitan,5682
21/10/2017,h,1846000,NA,133,3,2,1,1950,9.7,Southern Metropolitan,7809
21/10/2017,h,1530000,613,NA,3,1,2,NA,9.7,Southern Metropolitan,7809
21/10/2017,h,1100000,NA,NA,3,2,2,1996,9.7,Southern Metropolitan,7809
21/10/2017,h,2350000,1105,NA,3,1,2,NA,9.7,Southern Metropolitan,7809
21/10/2017,h,NA,720,NA,3,1,1,NA,9.7,Southern Metropolitan,7809
21/10/2017,h,NA,654,NA,4,2,2,NA,9.7,Southern Metropolitan,7809
21/10/2017,h,1754000,NA,NA,2,NA,NA,NA,9.7,Southern Metropolitan,7809
21/10/2017,h,NA,734,234,4,3,4,1983,9.7,Southern Metropolitan,7809
21/10/2017,t,1225000,NA,NA,3,NA,NA,NA,9.7,Southern Metropolitan,7809
21/10/2017,h,NA,766,217,4,2,2,1980,9.7,Southern Metropolitan,7809
21/10/2017,h,1300000,592,124,3,1,2,1955,9.7,Southern Metropolitan,7809
21/10/2017,h,831000,NA,168,3,2,0,1970,23.2,Eastern Metropolitan,5030
21/10/2017,h,916500,725,148,4,2,0,1970,23.2,Eastern Metropolitan,5030
21/10/2017,h,1050200,NA,1,4,2,2,2008,23.2,Eastern Metropolitan,3598
21/10/2017,h,2070000,650,175,4,2,2,1985,17.3,Southern Metropolitan,5366
21/10/2017,h,2260000,NA,270,4,2,2,2000,17.3,Southern Metropolitan,5366
21/10/2017,h,1200000,NA,NA,4,NA,NA,NA,17.3,Southern Metropolitan,5366
21/10/2017,h,1840000,NA,NA,3,3,2,NA,17.3,Southern Metropolitan,5366
21/10/2017,u,623500,NA,NA,2,NA,NA,NA,11.4,Southern Metropolitan,6795
21/10/2017,h,1560000,363,250,4,2,2,2017,11.4,Southern Metropolitan,6795
21/10/2017,t,1250000,750,297,4,3,2,1950,11.4,Southern Metropolitan,6795
21/10/2017,u,604000,NA,NA,2,NA,NA,NA,11.4,Southern Metropolitan,6795
21/10/2017,t,1075000,NA,NA,3,NA,NA,NA,11.4,Southern Metropolitan,6795
21/10/2017,h,1940000,NA,NA,6,3,3,NA,13.8,Southern Metropolitan,10969
21/10/2017,h,2055000,675,395,5,5,2,2017,13.8,Southern Metropolitan,10969
21/10/2017,t,1500000,NA,NA,4,NA,NA,NA,13.8,Southern Metropolitan,10969
21/10/2017,h,1650000,NA,NA,3,1,3,NA,13.8,Southern Metropolitan,10969
21/10/2017,t,1285000,NA,230,4,2,2,2010,13.8,Southern Metropolitan,10969
21/10/2017,h,1420000,638,156,4,2,2,1960,13.8,Southern Metropolitan,10969
21/10/2017,h,950000,366,120,3,1,2,1960,13.8,Southern Metropolitan,10969
21/10/2017,h,1200000,683,NA,3,1,1,NA,13.8,Southern Metropolitan,10969
21/10/2017,h,NA,NA,198,4,2,2,2005,35.2,Eastern Victoria,17093
21/10/2017,h,556500,516,NA,3,2,2,NA,35.2,Eastern Victoria,17093
21/10/2017,t,1301000,NA,NA,3,NA,NA,NA,17.3,Southern Metropolitan,2866
21/10/2017,t,NA,NA,NA,3,NA,NA,NA,13.4,Eastern Metropolitan,5713
21/10/2017,h,1300000,705,230,4,2,2,1985,13.4,Eastern Metropolitan,5713
21/10/2017,h,1335000,757,NA,3,1,1,NA,13.4,Eastern Metropolitan,2867
21/10/2017,h,1340000,667,NA,3,1,3,NA,13.4,Eastern Metropolitan,4387
21/10/2017,t,NA,NA,NA,3,NA,NA,NA,13.4,Eastern Metropolitan,4387
21/10/2017,h,917500,629,NA,3,1,2,NA,27,South-Eastern Metropolitan,2887
21/10/2017,h,1941000,NA,207,5,3,4,1930,10.9,Eastern Metropolitan,4605
21/10/2017,h,1435000,647,NA,2,1,1,NA,10.9,Eastern Metropolitan,4605
21/10/2017,u,695000,NA,NA,2,NA,NA,NA,10.9,Eastern Metropolitan,4605
21/10/2017,h,1782500,641,625,4,2,1,1930,10.9,Eastern Metropolitan,4605
21/10/2017,h,655000,NA,NA,3,NA,NA,NA,8.6,Western Metropolitan,3589
21/10/2017,h,771000,588,128,3,1,0,1950,8.6,Western Metropolitan,3589
21/10/2017,h,785000,539,114,3,1,3,1950,8.6,Western Metropolitan,3589
21/10/2017,t,682000,NA,NA,3,NA,NA,NA,8.6,Western Metropolitan,3589
21/10/2017,h,780000,NA,NA,3,1,2,NA,8.6,Western Metropolitan,3589
21/10/2017,h,700000,NA,147,3,2,1,1975,16.1,Eastern Metropolitan,1390
21/10/2017,h,2451000,335,102,4,3,2,1960,10.5,Southern Metropolitan,10579
21/10/2017,u,NA,NA,181,3,2,5,2012,10.5,Southern Metropolitan,10579
21/10/2017,u,NA,NA,181,3,2,5,2012,10.5,Southern Metropolitan,10579
21/10/2017,h,NA,638,NA,5,3,2,1930,10.5,Southern Metropolitan,10579
21/10/2017,t,1900000,NA,NA,3,NA,NA,NA,10.5,Southern Metropolitan,10579
21/10/2017,u,525000,NA,NA,1,NA,NA,NA,10.5,Southern Metropolitan,10579
21/10/2017,t,1500000,NA,NA,3,NA,NA,NA,10.5,Southern Metropolitan,10579
21/10/2017,h,2103000,708,NA,4,2,2,NA,10.3,Southern Metropolitan,6938
21/10/2017,h,1600000,691,222,3,2,3,1930,10.3,Southern Metropolitan,6938
21/10/2017,h,538000,770,194,4,2,4,2000,29.8,Western Victoria,3122
21/10/2017,h,NA,762,264,4,2,2,1970,6.4,Western Metropolitan,962
21/10/2017,h,1004000,NA,NA,2,NA,NA,NA,5.2,Northern Metropolitan,11918
21/10/2017,u,603000,NA,NA,2,NA,NA,NA,5.2,Northern Metropolitan,11918
21/10/2017,u,450000,NA,NA,2,NA,NA,NA,5.2,Northern Metropolitan,11918
21/10/2017,h,1530000,467,181,5,2,2,1915,5.2,Northern Metropolitan,11918
21/10/2017,h,NA,185,99,2,1,1,1910,5.2,Northern Metropolitan,11918
21/10/2017,h,820000,NA,110,3,1,NA,1920,5.2,Northern Metropolitan,11918
21/10/2017,h,1255000,185,NA,3,1,2,NA,5.2,Northern Metropolitan,11918
21/10/2017,h,1075000,2400,98,2,1,1,1910,5.2,Northern Metropolitan,11918
21/10/2017,h,NA,324,115,3,1,1,1900,5.2,Northern Metropolitan,11918
21/10/2017,h,1326000,217,107,3,1,2,1890,4,Northern Metropolitan,5533
21/10/2017,u,407000,NA,NA,1,NA,NA,NA,4,Northern Metropolitan,5533
21/10/2017,t,1053000,NA,NA,2,NA,NA,NA,4,Northern Metropolitan,5533
21/10/2017,t,865000,NA,NA,3,NA,NA,NA,5.2,Northern Metropolitan,7082
21/10/2017,h,795000,222,NA,2,1,NA,1930,5.2,Northern Metropolitan,7082
21/10/2017,h,1050000,602,NA,4,2,1,NA,10.8,Eastern Metropolitan,4480
21/10/2017,h,1427000,NA,NA,4,2,2,NA,10.8,Eastern Metropolitan,4480
21/10/2017,h,962000,NA,137,3,2,1,1960,10.8,Eastern Metropolitan,4480
21/10/2017,h,782000,530,NA,3,1,1,NA,12.1,Northern Metropolitan,10175
21/10/2017,h,780000,562,160,3,1,2,1985,12.1,Northern Metropolitan,10175
